"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at" 
1328,"1","2024-07-07T18:41:09.890386Z",1328,"gs://nutritional-table-image-data/resized_images/resized_image_546.jpg","[{""x"":5.193075898801598,""y"":9.85352862849534,""width"":83.35552596537948,""height"":77.09720372836217,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.507,"2024-07-07T18:41:09.890386Z"
1329,"1","2024-07-07T18:41:22.062452Z",1329,"gs://nutritional-table-image-data/resized_images/resized_image_547.jpg","[{""x"":4.127829560585884,""y"":14.780292942743017,""width"":82.82290279627163,""height"":75.49933422103862,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.563,"2024-07-07T18:41:22.062452Z"
1330,"1","2024-07-07T18:41:35.157118Z",1330,"gs://nutritional-table-image-data/resized_images/resized_image_548.jpg","[{""x"":2.9294274300932086,""y"":1.9973368841544599,""width"":93.74167776298282,""height"":87.08388814913451,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.427,"2024-07-07T18:41:35.157118Z"
1332,"1","2024-07-07T18:42:06.906983Z",1332,"gs://nutritional-table-image-data/resized_images/resized_image_551.jpg","[{""x"":5.858854860186418,""y"":5.99201065246338,""width"":88.28229027962715,""height"":86.9507323568576,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.58,"2024-07-07T18:42:06.906983Z"
1333,"1","2024-07-07T18:42:19.424352Z",1333,"gs://nutritional-table-image-data/resized_images/resized_image_552.jpg","[{""x"":19.307589880159785,""y"":3.72836218375499,""width"":74.167776298269,""height"":88.81491344873498,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.905,"2024-07-07T18:42:19.424352Z"
1334,"1","2024-07-07T18:42:29.642868Z",1334,"gs://nutritional-table-image-data/resized_images/resized_image_553.jpg","[{""x"":3.861517976031957,""y"":12.383488681757655,""width"":90.67909454061251,""height"":49.400798934753645,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.624,"2024-07-07T18:42:29.642868Z"
1335,"1","2024-07-07T18:42:37.422462Z",1335,"gs://nutritional-table-image-data/resized_images/resized_image_554.jpg","[{""x"":4.1278295605858855,""y"":2.130492676431425,""width"":87.35019973368841,""height"":97.3368841544607,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.163,"2024-07-07T18:42:37.422462Z"
1336,"1","2024-07-07T18:42:49.556404Z",1336,"gs://nutritional-table-image-data/resized_images/resized_image_557.jpg","[{""x"":16.910785619174437,""y"":42.47669773635151,""width"":71.90412782956057,""height"":41.27829560585884,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.508,"2024-07-07T18:42:49.556404Z"
1337,"1","2024-07-07T18:42:55.546068Z",1337,"gs://nutritional-table-image-data/resized_images/resized_image_558.jpg","[{""x"":27.82956058588549,""y"":52.197070572569906,""width"":37.28362183754993,""height"":21.571238348868185,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",5.303,"2024-07-07T18:42:55.546068Z"
1338,"1","2024-07-07T18:43:04.886678Z",1338,"gs://nutritional-table-image-data/resized_images/resized_image_559.jpg","[{""x"":5.059920106524633,""y"":7.456724367509981,""width"":87.08388814913447,""height"":82.02396804260985,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.729,"2024-07-07T18:43:04.886678Z"
1339,"1","2024-07-07T18:43:25.385900Z",1339,"gs://nutritional-table-image-data/resized_images/resized_image_56.jpg","[{""x"":3.8615179760319562,""y"":0.7989347536617848,""width"":94.54061251664444,""height"":91.47802929427422,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",19.928,"2024-07-07T18:43:25.385900Z"
1340,"1","2024-07-07T18:43:37.765032Z",1340,"gs://nutritional-table-image-data/resized_images/resized_image_560.jpg","[{""x"":12.649800266311583,""y"":12.516644474034628,""width"":77.89613848202397,""height"":80.02663115845537,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.702,"2024-07-07T18:43:37.765032Z"
1341,"1","2024-07-07T18:43:53.840735Z",1341,"gs://nutritional-table-image-data/resized_images/resized_image_562.jpg","[{""x"":6.258322237017308,""y"":43.27563249001324,""width"":90.94540612516639,""height"":41.278295605858816,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",15.469,"2024-07-07T18:43:53.840735Z"
1342,"1","2024-07-07T18:44:04.140468Z",1342,"gs://nutritional-table-image-data/resized_images/resized_image_563.jpg","[{""x"":24.63382157123835,""y"":45.539280958721704,""width"":53.39547270306259,""height"":16.378162450066583,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.668,"2024-07-07T18:44:04.140468Z"
1343,"1","2024-07-07T18:44:15.066020Z",1343,"gs://nutritional-table-image-data/resized_images/resized_image_564.jpg","[{""x"":1.9973368841544608,""y"":9.587217043941411,""width"":89.21438082556591,""height"":70.70572569906791,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.319,"2024-07-07T18:44:15.066020Z"
1344,"1","2024-07-07T18:44:23.997631Z",1344,"gs://nutritional-table-image-data/resized_images/resized_image_565.jpg","[{""x"":28.62849533954727,""y"":24.101198402130493,""width"":42.34354194407456,""height"":60.85219707057257,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.348,"2024-07-07T18:44:23.997631Z"
1345,"1","2024-07-07T18:44:33.716425Z",1345,"gs://nutritional-table-image-data/resized_images/resized_image_566.jpg","[{""x"":0.6657789613848202,""y"":2.5299600532623168,""width"":98.5352862849534,""height"":53.39547270306259,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.124,"2024-07-07T18:44:33.716425Z"
1346,"1","2024-07-07T18:44:46.275357Z",1346,"gs://nutritional-table-image-data/resized_images/resized_image_567.jpg","[{""x"":6.391478029294273,""y"":2.6631158455392807,""width"":89.88015978695073,""height"":90.94540612516643,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.903,"2024-07-07T18:44:46.275357Z"
1347,"1","2024-07-07T18:45:04.092985Z",1347,"gs://nutritional-table-image-data/resized_images/resized_image_568.jpg","[{""x"":11.717709720372838,""y"":14.647137150466039,""width"":68.97470039946738,""height"":74.03462050599201,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.234,"2024-07-07T18:45:04.092985Z"
1348,"1","2024-07-07T18:45:22.309037Z",1348,"gs://nutritional-table-image-data/resized_images/resized_image_569.jpg","[{""x"":0,""y"":6.790945406125171,""width"":99.99999999999989,""height"":76.03195739014636,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.604,"2024-07-07T18:45:22.309037Z"
1349,"1","2024-07-07T18:45:32.157380Z",1349,"gs://nutritional-table-image-data/resized_images/resized_image_57.jpg","[{""x"":15.84553928095872,""y"":0,""width"":72.56990679094541,""height"":64.98002663115847,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.224,"2024-07-07T18:45:32.157380Z"
1350,"1","2024-07-07T18:45:42.022374Z",1350,"gs://nutritional-table-image-data/resized_images/resized_image_570.jpg","[{""x"":25.699067909454058,""y"":45.13981358189081,""width"":59.25432756324901,""height"":39.28095872170439,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.216,"2024-07-07T18:45:42.022374Z"
1351,"1","2024-07-07T18:46:00.193341Z",1351,"gs://nutritional-table-image-data/resized_images/resized_image_571.jpg","[{""x"":33.15579227696405,""y"":44.34087882822903,""width"":29.16111850865512,""height"":35.15312916111851,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",17.521,"2024-07-07T18:46:00.193341Z"
1352,"1","2024-07-07T18:46:08.786321Z",1352,"gs://nutritional-table-image-data/resized_images/resized_image_572.jpg","[{""x"":4.793608521970706,""y"":37.54993342210386,""width"":84.02130492676432,""height"":57.123834886817576,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.94,"2024-07-07T18:46:08.786321Z"
1353,"1","2024-07-07T18:46:22.667570Z",1353,"gs://nutritional-table-image-data/resized_images/resized_image_573.jpg","[{""x"":4.26098535286285,""y"":4.5272969374167795,""width"":95.73901464713714,""height"":87.48335552596538,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.172,"2024-07-07T18:46:22.667570Z"
1354,"1","2024-07-07T18:46:33.472826Z",1354,"gs://nutritional-table-image-data/resized_images/resized_image_574.jpg","[{""x"":5.459387483355526,""y"":6.657789613848203,""width"":90.94540612516644,""height"":89.6138482023968,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.194,"2024-07-07T18:46:33.472826Z"
1355,"1","2024-07-07T18:46:41.785049Z",1355,"gs://nutritional-table-image-data/resized_images/resized_image_575.jpg","[{""x"":5.0599201065246335,""y"":8.388814913448735,""width"":94.27430093209055,""height"":86.81757656458055,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.694,"2024-07-07T18:46:41.785049Z"
1356,"1","2024-07-07T18:46:54.818607Z",1356,"gs://nutritional-table-image-data/resized_images/resized_image_577.jpg","[{""x"":2.396804260985353,""y"":0.2663115845539281,""width"":94.14114513981356,""height"":97.20372836218377,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.389,"2024-07-07T18:46:54.818607Z"
1357,"1","2024-07-07T18:47:04.569925Z",1357,"gs://nutritional-table-image-data/resized_images/resized_image_578.jpg","[{""x"":5.193075898801598,""y"":0,""width"":90.0133155792277,""height"":94.54061251664447,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.149,"2024-07-07T18:47:04.569925Z"
1358,"1","2024-07-07T18:47:17.349889Z",1358,"gs://nutritional-table-image-data/resized_images/resized_image_579.jpg","[{""x"":4.1278295605858855,""y"":0.7989347536617843,""width"":95.87217043941412,""height"":95.2063914780293,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.17,"2024-07-07T18:47:17.349889Z"
1359,"1","2024-07-07T18:47:26.422514Z",1359,"gs://nutritional-table-image-data/resized_images/resized_image_58.jpg","[{""x"":42.876165113182424,""y"":23.169107856191744,""width"":52.46338215712383,""height"":26.098535286284957,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.462,"2024-07-07T18:47:26.422514Z"
1360,"1","2024-07-07T18:47:41.846863Z",1360,"gs://nutritional-table-image-data/resized_images/resized_image_580.jpg","[{""x"":11.58455392809587,""y"":4.394141145139815,""width"":80.82556591211714,""height"":71.10519307589878,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.763,"2024-07-07T18:47:41.846863Z"
1361,"1","2024-07-07T18:47:55.379459Z",1361,"gs://nutritional-table-image-data/resized_images/resized_image_581.jpg","[{""x"":4.127829560585885,""y"":4.793608521970703,""width"":92.94274300932085,""height"":70.70572569906788,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.934,"2024-07-07T18:47:55.379459Z"
1362,"1","2024-07-07T18:48:17.841454Z",1362,"gs://nutritional-table-image-data/resized_images/resized_image_582.jpg","[{""x"":3.1957390146471374,""y"":62.5832223701731,""width"":57.25699067909454,""height"":35.28628495339547,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",21.798,"2024-07-07T18:48:17.841454Z"
1363,"1","2024-07-07T18:48:29.635495Z",1363,"gs://nutritional-table-image-data/resized_images/resized_image_583.jpg","[{""x"":14.513981358189081,""y"":3.861517976031957,""width"":75.09986684420772,""height"":77.89613848202397,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.178,"2024-07-07T18:48:29.635495Z"
1364,"1","2024-07-07T18:48:39.031988Z",1364,"gs://nutritional-table-image-data/resized_images/resized_image_584.jpg","[{""x"":6.790945406125166,""y"":2.5299600532623168,""width"":84.68708388814913,""height"":72.43675099866844,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.78,"2024-07-07T18:48:39.031988Z"
1365,"1","2024-07-07T18:48:52.393805Z",1365,"gs://nutritional-table-image-data/resized_images/resized_image_585.jpg","[{""x"":1.3315579227696404,""y"":0,""width"":98.66844207723034,""height"":57.92276964047931,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.403,"2024-07-07T18:48:52.393805Z"
1366,"1","2024-07-07T18:49:09.510838Z",1366,"gs://nutritional-table-image-data/resized_images/resized_image_586.jpg","[{""x"":14.247669773635153,""y"":39.946737683089204,""width"":60.45272969374162,""height"":38.34886817576562,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",16.506,"2024-07-07T18:49:09.510838Z"
1367,"1","2024-07-07T18:49:20.248366Z",1367,"gs://nutritional-table-image-data/resized_images/resized_image_587.jpg","[{""x"":1.0652463382157125,""y"":1.1984021304926764,""width"":97.47003994673769,""height"":71.1051930758988,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.257,"2024-07-07T18:49:20.248366Z"
1368,"1","2024-07-07T18:49:28.293226Z",1368,"gs://nutritional-table-image-data/resized_images/resized_image_588.jpg","[{""x"":22.237017310252995,""y"":23.302263648468706,""width"":49.53395472703063,""height"":49.00133155792277,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.422,"2024-07-07T18:49:28.293226Z"
1369,"1","2024-07-07T18:49:37.719696Z",1369,"gs://nutritional-table-image-data/resized_images/resized_image_589.jpg","[{""x"":6.790945406125166,""y"":6.657789613848203,""width"":86.95073235685753,""height"":79.49400798934752,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.726,"2024-07-07T18:49:37.719696Z"
1370,"1","2024-07-07T18:49:52.756386Z",1370,"gs://nutritional-table-image-data/resized_images/resized_image_59.jpg","[{""x"":9.5872170439414,""y"":66.44474034620508,""width"":74.43408788282285,""height"":15.978695073235686,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.359,"2024-07-07T18:49:52.756386Z"
1371,"1","2024-07-07T18:50:01.988467Z",1371,"gs://nutritional-table-image-data/resized_images/resized_image_591.jpg","[{""x"":15.046604527296935,""y"":0,""width"":71.23834886817578,""height"":93.47536617842877,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.611,"2024-07-07T18:50:01.988467Z"
1372,"1","2024-07-07T18:50:10.866475Z",1372,"gs://nutritional-table-image-data/resized_images/resized_image_592.jpg","[{""x"":1.3315579227696408,""y"":5.326231691078561,""width"":91.34487350199733,""height"":94.67376830892141,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.144,"2024-07-07T18:50:10.866475Z"
1373,"1","2024-07-07T18:50:17.842390Z",1373,"gs://nutritional-table-image-data/resized_images/resized_image_593.jpg","[{""x"":13.448735019973368,""y"":3.462050599201065,""width"":76.69773635153129,""height"":93.60852197070572,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",6.309,"2024-07-07T18:50:17.842390Z"
1374,"1","2024-07-07T18:50:30.395517Z",1374,"gs://nutritional-table-image-data/resized_images/resized_image_594.jpg","[{""x"":6.524633821571236,""y"":5.193075898801597,""width"":81.89081225033284,""height"":90.41278295605855,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.817,"2024-07-07T18:50:30.395517Z"
1376,"1","2024-07-07T18:51:00.045772Z",1376,"gs://nutritional-table-image-data/resized_images/resized_image_596.jpg","[{""x"":7.456724367509987,""y"":1.9973368841544608,""width"":81.35818908122504,""height"":72.43675099866844,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",24.877,"2024-07-07T18:51:00.045772Z"
1377,"1","2024-07-07T18:51:12.360946Z",1377,"gs://nutritional-table-image-data/resized_images/resized_image_597.jpg","[{""x"":26.498002663115845,""y"":4.660452729693742,""width"":47.53661784287617,""height"":92.27696404793608,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.735,"2024-07-07T18:51:12.360946Z"
1378,"1","2024-07-07T18:51:23.866027Z",1378,"gs://nutritional-table-image-data/resized_images/resized_image_598.jpg","[{""x"":6.6577896138482,""y"":7.323568575233022,""width"":82.55659121171772,""height"":71.77097203728357,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.004,"2024-07-07T18:51:23.866027Z"
1379,"1","2024-07-07T18:51:35.729986Z",1379,"gs://nutritional-table-image-data/resized_images/resized_image_599.jpg","[{""x"":0.6657789613848202,""y"":1.8641810918774968,""width"":98.00266311584552,""height"":93.47536617842874,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.185,"2024-07-07T18:51:35.729986Z"
1380,"1","2024-07-07T18:51:44.230056Z",1380,"gs://nutritional-table-image-data/resized_images/resized_image_6.jpg","[{""x"":2.263648468708389,""y"":5.0599201065246335,""width"":97.73635153129162,""height"":92.54327563249002,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.808,"2024-07-07T18:51:44.230056Z"
1381,"1","2024-07-07T18:52:13.121840Z",1381,"gs://nutritional-table-image-data/resized_images/resized_image_60.jpg","[{""x"":7.4567243675099855,""y"":1.1984021304926773,""width"":89.21438082556583,""height"":53.92809587217039,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",28.194,"2024-07-07T18:52:13.121840Z"
1382,"1","2024-07-07T18:52:25.135327Z",1382,"gs://nutritional-table-image-data/resized_images/resized_image_601.jpg","[{""x"":1.8641810918774957,""y"":5.858854860186414,""width"":92.8095872170439,""height"":45.5392809587217,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.274,"2024-07-07T18:52:25.135327Z"
1383,"1","2024-07-07T18:52:36.780900Z",1383,"gs://nutritional-table-image-data/resized_images/resized_image_602.jpg","[{""x"":0.3994673768308918,""y"":33.821571238348874,""width"":99.600532623169,""height"":39.41411451398136,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.901,"2024-07-07T18:52:36.780900Z"
1384,"1","2024-07-07T18:52:50.790445Z",1384,"gs://nutritional-table-image-data/resized_images/resized_image_603.jpg","[{""x"":5.459387483355525,""y"":5.459387483355524,""width"":86.9507323568575,""height"":92.27696404793605,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",13.272,"2024-07-07T18:52:50.790445Z"
1385,"1","2024-07-07T18:53:01.110086Z",1385,"gs://nutritional-table-image-data/resized_images/resized_image_604.jpg","[{""x"":0.6657789613848198,""y"":9.320905459387484,""width"":99.33422103861518,""height"":81.62450066577908,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.636,"2024-07-07T18:53:01.111101Z"
1386,"1","2024-07-07T18:53:22.594622Z",1386,"gs://nutritional-table-image-data/resized_images/resized_image_605.jpg","[{""x"":8.388814913448732,""y"":11.584553928095863,""width"":73.90146471371484,""height"":77.49667110519314,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",20.821,"2024-07-07T18:53:22.594622Z"
1387,"1","2024-07-07T18:53:31.286900Z",1387,"gs://nutritional-table-image-data/resized_images/resized_image_606.jpg","[{""x"":15.84553928095872,""y"":6.25832223701731,""width"":75.49933422103862,""height"":92.27696404793609,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.957,"2024-07-07T18:53:31.286900Z"
1388,"1","2024-07-07T18:53:41.494961Z",1388,"gs://nutritional-table-image-data/resized_images/resized_image_607.jpg","[{""x"":2.529960053262314,""y"":3.7283621837549936,""width"":94.0079893475366,""height"":82.15712383488686,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.581,"2024-07-07T18:53:41.494961Z"
1389,"1","2024-07-07T18:53:56.579999Z",1389,"gs://nutritional-table-image-data/resized_images/resized_image_608.jpg","[{""x"":13.182423435419441,""y"":3.861517976031957,""width"":61.91744340878829,""height"":45.406125166444745,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.474,"2024-07-07T18:53:56.579999Z"
1390,"1","2024-07-07T18:54:06.871158Z",1390,"gs://nutritional-table-image-data/resized_images/resized_image_609.jpg","[{""x"":4.1278295605858855,""y"":1.3315579227696404,""width"":81.0918774966711,""height"":95.33954727030627,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.543,"2024-07-07T18:54:06.871158Z"
1392,"1","2024-07-07T18:54:25.637522Z",1392,"gs://nutritional-table-image-data/resized_images/resized_image_610.jpg","[{""x"":3.462050599201065,""y"":3.5952063914780292,""width"":92.67643142476695,""height"":92.01065246338216,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.084,"2024-07-07T18:54:25.637522Z"
1393,"1","2024-07-07T18:54:33.901451Z",1393,"gs://nutritional-table-image-data/resized_images/resized_image_611.jpg","[{""x"":33.95472703062583,""y"":12.117177097203728,""width"":55.25965379494008,""height"":62.84953395472703,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.535,"2024-07-07T18:54:33.901451Z"
1394,"1","2024-07-07T18:54:46.854417Z",1394,"gs://nutritional-table-image-data/resized_images/resized_image_612.jpg","[{""x"":6.790945406125166,""y"":1.5978695073235687,""width"":82.29027962716381,""height"":55.92543275632487,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.284,"2024-07-07T18:54:46.854417Z"
1395,"1","2024-07-07T18:54:55.093204Z",1395,"gs://nutritional-table-image-data/resized_images/resized_image_613.jpg","[{""x"":3.062583222370173,""y"":4.793608521970706,""width"":94.14114513981357,""height"":65.9121171770972,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.645,"2024-07-07T18:54:55.093204Z"
1396,"1","2024-07-07T18:55:02.958850Z",1396,"gs://nutritional-table-image-data/resized_images/resized_image_614.jpg","[{""x"":10.252996005326231,""y"":11.051930758988016,""width"":73.50199733688416,""height"":74.43408788282291,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",7.16,"2024-07-07T18:55:02.958850Z"
1397,"1","2024-07-07T18:55:12.389085Z",1397,"gs://nutritional-table-image-data/resized_images/resized_image_615.jpg","[{""x"":3.7283621837549936,""y"":25.299600532623167,""width"":92.27696404793609,""height"":52.596537949400805,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.762,"2024-07-07T18:55:12.389085Z"
1398,"1","2024-07-07T18:55:24.358303Z",1398,"gs://nutritional-table-image-data/resized_images/resized_image_616.jpg","[{""x"":13.448735019973364,""y"":6.258322237017317,""width"":79.36085219707056,""height"":80.15978695073237,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",11.261,"2024-07-07T18:55:24.358303Z"
1399,"1","2024-07-07T18:55:35.863376Z",1399,"gs://nutritional-table-image-data/resized_images/resized_image_617.jpg","[{""x"":3.9946737683089206,""y"":3.462050599201065,""width"":91.07856191744327,""height"":91.47802929427425,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.742,"2024-07-07T18:55:35.863376Z"
1400,"1","2024-07-07T18:55:51.112407Z",1400,"gs://nutritional-table-image-data/resized_images/resized_image_619.jpg","[{""x"":5.9920106524633825,""y"":21.171770972037287,""width"":91.87749667110519,""height"":11.185086551264973,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",14.519,"2024-07-07T18:55:51.112407Z"
1401,"1","2024-07-07T18:55:58.502468Z",1401,"gs://nutritional-table-image-data/resized_images/resized_image_62.jpg","[{""x"":5.0599201065246335,""y"":5.858854860186418,""width"":90.41278295605859,""height"":93.74167776298269,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",6.711,"2024-07-07T18:55:58.502468Z"
1402,"1","2024-07-07T18:56:08.967207Z",1402,"gs://nutritional-table-image-data/resized_images/resized_image_620.jpg","[{""x"":24.36750998668442,""y"":0.6657789613848202,""width"":75.63249001331558,""height"":85.08655126498003,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",9.739,"2024-07-07T18:56:08.967207Z"
1403,"1","2024-07-07T18:56:16.015811Z",1403,"gs://nutritional-table-image-data/resized_images/resized_image_621.jpg","[{""x"":3.062583222370173,""y"":0.9320905459387484,""width"":96.40479360852196,""height"":83.88814913448735,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",6.397,"2024-07-07T18:56:16.015811Z"
1404,"1","2024-07-07T18:56:23.087396Z",1404,"gs://nutritional-table-image-data/resized_images/resized_image_622.jpg","[{""x"":31.025299600532623,""y"":49.533954727030626,""width"":34.48735019973369,""height"":33.555259653794934,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",6.559,"2024-07-07T18:56:23.087396Z"
1405,"1","2024-07-07T18:56:32.146602Z",1405,"gs://nutritional-table-image-data/resized_images/resized_image_623.jpg","[{""x"":2.130492676431425,""y"":5.725699067909454,""width"":91.34487350199734,""height"":72.43675099866843,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",8.319,"2024-07-07T18:56:32.146602Z"
1406,"1","2024-07-07T18:56:43.008395Z",1406,"gs://nutritional-table-image-data/resized_images/resized_image_624.jpg","[{""x"":4.527296937416779,""y"":4.7936085219707065,""width"":94.14114513981363,""height"":90.41278295605859,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",10.104,"2024-07-07T18:56:43.008395Z"
1407,"1","2024-07-07T18:56:56.394223Z",1407,"gs://nutritional-table-image-data/resized_images/resized_image_625.jpg","[{""x"":9.587217043941411,""y"":8.38881491344874,""width"":74.83355525965378,""height"":86.81757656458058,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.674,"2024-07-07T18:56:56.394223Z"
1408,"1","2024-07-07T18:57:09.327449Z",1408,"gs://nutritional-table-image-data/resized_images/resized_image_626.jpg","[{""x"":6.391478029294275,""y"":2.929427430093209,""width"":81.491344873502,""height"":96.80426098535287,""rotation"":0,""rectanglelabels"":[""nutritional_table""],""original_width"":224,""original_height"":224}]",12.207,"2024-07-07T18:57:09.327449Z"
